customer_id,crm_tier,profit_decile,freq_decile,is_top_both,is_top_profit,is_top_freq,clean_revenue,true_gross_profit,avg_margin_pct,clean_orders,aov,first_channel,first_product_cat,promo_policy
6327515152639,Standard,D3,D2,False,False,False,154.88,88.03799999999998,0.5684271694214875,3,51.626666666666665,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327515873535,Standard,D3,D2,False,False,False,184.41,94.60400000000001,0.5130090559080311,3,61.47,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327516889343,Standard,D4,D3,False,False,False,107.82,65.61999999999999,0.6086069374884066,2,53.91,Subscription,Other,STANDARD_ACQUISITION — win-back only if recent
6327517053183,Standard,D6,D10,False,False,False,82.61,48.653999999999996,0.5889601743130372,1,82.61,Subscription,Other,STANDARD_ACQUISITION — win-back only if recent
6327517413631,Standard,D8,D10,False,False,False,57.09,22.836000000000002,0.4,1,57.09,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327519084799,Standard,D5,D10,False,False,False,91.71,59.39999999999999,0.647693817468106,1,91.71,Subscription,Other,STANDARD_ACQUISITION — win-back only if recent
6327521149183,Standard,D10,D10,False,False,False,9.9,3.9600000000000004,0.4,1,9.9,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327522230527,Profit_D1,D1,D10,False,True,False,959.9,383.96000000000004,0.4,1,959.9,Subscription,Unknown,"NO_BLANKET_PROMO — premium upsell, multi-category bundles"
6327522361599,VIP,D1,D1,True,True,True,599.82,362.06,0.6036144176586309,8,74.9775,Subscription,Unknown,"NO_SITE_WIDE_DISCOUNT — early access, bundles, subscription"
6327523148031,Profit_D1,D1,D10,False,True,False,275.09,230.36,0.837398669526337,1,275.09,Subscription,Other,"NO_BLANKET_PROMO — premium upsell, multi-category bundles"
6327524557055,Standard,D8,D10,False,False,False,54.39,21.756,0.4,1,54.39,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327524688127,Standard,D7,D10,False,False,False,94.89,37.956,0.4,1,94.89,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327530193151,Standard,D7,D10,False,False,False,53.91,32.809999999999995,0.6086069374884066,1,53.91,Subscription,Other,STANDARD_ACQUISITION — win-back only if recent
6327531176191,VIP,D1,D1,True,True,True,549.3199999999999,362.26,0.659469890045875,5,109.86399999999999,Subscription,Clear Protein,"NO_SITE_WIDE_DISCOUNT — early access, bundles, subscription"
6327547461887,Standard,D10,D10,False,False,False,9.9,3.9600000000000004,0.4,1,9.9,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327551426815,Standard,D10,D10,False,False,False,4.9,1.9600000000000002,0.4,1,4.9,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327552540927,Standard,D4,D3,False,False,False,169.6,67.84,0.4,2,84.8,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327553655039,Standard,D8,D10,False,False,False,52.89,21.156000000000002,0.4,1,52.89,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327555457279,Standard,D3,D3,False,False,False,152.03,99.092,0.651792409392883,2,76.015,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327556669695,Standard,D9,D10,False,False,False,22.05,8.82,0.4,1,22.05,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327556735231,Standard,D9,D10,False,False,False,22.05,8.82,0.4,1,22.05,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327557423359,Standard,D5,D10,False,False,False,73.9,52.57,0.7113667117726657,1,73.9,Direct / Organic,Clear Protein,STANDARD_ACQUISITION — win-back only if recent
6327561027839,Standard,D3,D2,False,False,False,230.58,98.74400000000001,0.42824182496313645,3,76.86,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327562043647,Standard,D10,D10,False,False,False,9.9,3.9600000000000004,0.4,1,9.9,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327566205183,Standard,D7,D10,False,False,False,77.79,31.116000000000003,0.4,1,77.79,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327607001343,Standard,D8,D3,False,False,False,49.0,19.6,0.4,2,24.5,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327607623935,VIP,D1,D1,True,True,True,1102.89,729.85,0.6617613723943457,12,91.90750000000001,Subscription,Collagen Glow,"NO_SITE_WIDE_DISCOUNT — early access, bundles, subscription"
6327607853311,Standard,D9,D10,False,False,False,28.9,11.56,0.4,1,28.9,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327607918847,Profit_D1,D1,D2,False,True,False,740.0,385.73600000000005,0.5212648648648649,3,246.66666666666666,Subscription,Unknown,"NO_BLANKET_PROMO — premium upsell, multi-category bundles"
6327612276991,Standard,D7,D10,False,False,False,97.98,39.19200000000001,0.4000000000000001,1,97.98,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327614406911,Standard,D9,D10,False,False,False,30.87,12.348,0.4,1,30.87,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327614800127,Standard,D3,D10,False,False,False,224.62,89.84800000000001,0.4000000000000001,1,224.62,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327616831743,Standard,D2,D10,False,False,False,282.6,113.04000000000002,0.4,1,282.6,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327622566143,Standard,D2,D10,False,False,False,332.74,133.096,0.4,1,332.74,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327623418111,Standard,D9,D10,False,False,False,28.9,11.56,0.4,1,28.9,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327623549183,Standard,D10,D3,False,False,False,19.8,7.920000000000001,0.4,2,9.9,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327624859903,Standard,D8,D10,False,False,False,60.9,24.36,0.4,1,60.9,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327625089279,Standard,D8,D10,False,False,False,69.9,27.960000000000004,0.4,1,69.9,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327627022591,Standard,D8,D10,False,False,False,40.91,28.444,0.6952823270593987,1,40.91,Direct / Organic,Collagen Glow,STANDARD_ACQUISITION — win-back only if recent
6327627383039,Standard,D2,D2,False,False,False,223.83999999999997,140.57,0.627993209435311,3,74.61333333333333,Subscription,Other,STANDARD_ACQUISITION — win-back only if recent
6327628464383,Standard,D4,D10,False,False,False,142.21,65.72399999999999,0.4621615920118134,1,142.21,Subscription,Other,STANDARD_ACQUISITION — win-back only if recent
6327629250815,Standard,D3,D10,False,False,False,100.74,81.4,0.8080206472106414,1,100.74,Subscription,Other,STANDARD_ACQUISITION — win-back only if recent
6327629381887,Standard,D9,D10,False,False,False,28.0,11.200000000000001,0.4,1,28.0,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327633477887,Standard,D8,D10,False,False,False,24.8,23.81,0.9600806451612902,1,24.8,Subscription,Other,STANDARD_ACQUISITION — win-back only if recent
6327633510655,Standard,D2,D3,False,False,False,194.11,125.334,0.6456854360929369,2,97.055,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327633543423,Standard,D5,D10,False,False,False,98.71,53.569999999999986,0.5427008408469253,1,98.71,Subscription,Other,STANDARD_ACQUISITION — win-back only if recent
6327635149055,Standard,D10,D10,False,False,False,9.9,3.9600000000000004,0.4,1,9.9,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327635181823,Standard,D4,D10,False,False,False,161.8,64.72000000000001,0.4000000000000001,1,161.8,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327638130943,Standard,D10,D10,False,False,False,9.9,3.9600000000000004,0.4,1,9.9,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327638491391,Standard,D9,D10,False,False,False,45.4,18.16,0.4,1,45.4,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327639015679,Standard,D8,D10,False,False,False,70.69,28.276,0.4,1,70.69,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327639572735,VIP,D1,D1,True,True,True,523.45,328.564,0.6276893686120928,6,87.24166666666667,Subscription,Other,"NO_SITE_WIDE_DISCOUNT — early access, bundles, subscription"
6327641178367,Standard,D9,D10,False,False,False,22.80606060606061,9.122424242424243,0.39999999999999997,1,22.80606060606061,Direct / Organic,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327653662975,Standard,D7,D10,False,False,False,96.69,38.676,0.4,1,96.69,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327653794047,Standard,D8,D10,False,False,False,38.81,24.82,0.6395258953877866,1,38.81,Subscription,Other,STANDARD_ACQUISITION — win-back only if recent
6327653826815,Standard,D9,D10,False,False,False,29.4,11.76,0.4,1,29.4,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327655137535,Standard,D6,D10,False,False,False,112.88,45.152,0.4,1,112.88,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327655301375,Standard,D5,D10,False,False,False,81.48,58.07,0.7126902307314679,1,81.48,Subscription,Other,STANDARD_ACQUISITION — win-back only if recent
6327655891199,Standard,D2,D3,False,False,False,195.18,119.75200000000001,0.6135464699251972,2,97.59,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327659954431,Standard,D9,D10,False,False,False,42.13,16.852,0.39999999999999997,1,42.13,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327661527295,Standard,D10,D10,False,False,False,14.5,5.800000000000001,0.4,1,14.5,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327662870783,Standard,D10,D10,False,False,False,4.9,1.9600000000000002,0.4,1,4.9,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327663034623,Profit_D1,D1,D10,False,True,False,1660.8,664.32,0.4,1,1660.8,Subscription,Unknown,"NO_BLANKET_PROMO — premium upsell, multi-category bundles"
6327666114815,Standard,D10,D3,False,False,False,19.8,7.920000000000001,0.4,2,9.9,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327673618687,Standard,D3,D3,False,False,False,225.76,90.304,0.4,2,112.88,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327675945215,Standard,D3,D3,False,False,False,255.02727272727276,102.01090909090911,0.4,2,127.51363636363638,Direct / Organic,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327678501119,Standard,D10,D3,False,False,False,83.54,-0.47399999999999665,-0.005673928656930771,2,41.77,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327679418623,VIP,D1,D1,True,True,True,1670.91,1006.53,0.6023843294971003,11,151.9009090909091,Subscription,Other,"NO_SITE_WIDE_DISCOUNT — early access, bundles, subscription"
6327680434431,Standard,D7,D10,False,False,False,76.89,30.756,0.4,1,76.89,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327681515775,Standard,D7,D10,False,False,False,76.39,30.556,0.4,1,76.39,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327682236671,VIP,D1,D1,True,True,True,905.92,379.73800000000006,0.4191738784881668,7,129.41714285714286,Subscription,Unknown,"NO_SITE_WIDE_DISCOUNT — early access, bundles, subscription"
6327689543935,Standard,D3,D2,False,False,False,230.49,92.19600000000001,0.4,3,76.83,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327689576703,VIP,D1,D1,True,True,True,716.9,309.81000000000006,0.43215232249965135,5,143.38,Subscription,Unknown,"NO_SITE_WIDE_DISCOUNT — early access, bundles, subscription"
6327691772159,Profit_D1,D1,D10,False,True,False,418.08,167.232,0.4,1,418.08,Subscription,Unknown,"NO_BLANKET_PROMO — premium upsell, multi-category bundles"
6327692722431,Standard,D6,D10,False,False,False,111.71,44.684,0.4,1,111.71,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327693345023,Standard,D8,D10,False,False,False,55.89,22.356,0.4,1,55.89,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327694459135,Standard,D8,D3,False,False,False,49.0,19.6,0.4,2,24.5,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327696097535,Standard,D4,D10,False,False,False,164.25,65.7,0.4,1,164.25,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327696294143,Standard,D5,D10,False,False,False,148.19,59.276,0.4,1,148.19,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327696425215,Standard,D4,D10,False,False,False,131.24,80.04800000000002,0.6099359951234381,1,131.24,Subscription,Collagen Glow,STANDARD_ACQUISITION — win-back only if recent
6327697834239,VIP,D1,D1,True,True,True,674.1360606060606,351.1542424242424,0.5208952063898619,10,67.41360606060606,Direct / Organic,Unknown,"NO_SITE_WIDE_DISCOUNT — early access, bundles, subscription"
6327698194687,Standard,D7,D10,False,False,False,94.87,37.948,0.39999999999999997,1,94.87,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327698981119,Profit_D1,D1,D3,False,True,False,283.46000000000004,255.36,0.9008678473153178,2,141.73000000000002,Subscription,Unknown,"NO_BLANKET_PROMO — premium upsell, multi-category bundles"
6327700783359,Standard,D7,D10,False,False,False,76.89,30.756,0.4,1,76.89,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327702487295,Profit_D1,D1,D3,False,True,False,576.6600000000001,230.66400000000004,0.4,2,288.33000000000004,Subscription,Unknown,"NO_BLANKET_PROMO — premium upsell, multi-category bundles"
6327703240959,Standard,D9,D10,False,False,False,46.9,18.76,0.4,1,46.9,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327704223999,Standard,D9,D10,False,False,False,29.4,11.76,0.4,1,29.4,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327705108735,Standard,D8,D10,False,False,False,57.09,22.836000000000002,0.4,1,57.09,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327706059007,Standard,D10,D3,False,False,False,13.5,5.4,0.4,2,6.75,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327709139199,Profit_D1,D1,D10,False,True,False,815.91,326.36400000000003,0.4000000000000001,1,815.91,Subscription,Unknown,"NO_BLANKET_PROMO — premium upsell, multi-category bundles"
6327712055551,Standard,D9,D10,False,False,False,29.65,11.86,0.4,1,29.65,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327712874751,Profit_D1,D1,D10,False,True,False,423.28,169.312,0.4000000000000001,1,423.28,Subscription,Unknown,"NO_BLANKET_PROMO — premium upsell, multi-category bundles"
6327713562879,Standard,D6,D3,False,False,False,98.19,48.025999999999996,0.4891129442916794,2,49.095,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327713792255,Standard,D8,D10,False,False,False,56.99,22.796000000000003,0.4,1,56.99,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327713857791,Standard,D7,D10,False,False,False,77.5,31.0,0.4,1,77.5,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327719231743,Profit_D1,D1,D3,False,True,False,211.48000000000002,174.4,0.8246642708530357,2,105.74000000000001,Direct / Organic,Lean Protein,"NO_BLANKET_PROMO — premium upsell, multi-category bundles"
6327719330047,Standard,D3,D3,False,False,False,149.71,90.23400000000001,0.6027252688531161,2,74.855,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327719756031,Standard,D6,D10,False,False,False,61.71,47.734,0.7735213093501864,1,61.71,Subscription,Other,STANDARD_ACQUISITION — win-back only if recent
6327720083711,Profit_D1,D1,D10,False,True,False,800.9,320.36,0.4,1,800.9,Subscription,Unknown,"NO_BLANKET_PROMO — premium upsell, multi-category bundles"
6327720739071,Standard,D5,D2,False,False,False,125.59,50.236000000000004,0.4,3,41.86333333333334,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327723131135,Standard,D9,D10,False,False,False,33.31,13.324000000000002,0.4,1,33.31,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327726637311,Standard,D2,D2,False,False,False,146.28,120.51999999999998,0.8238993710691822,3,48.76,Subscription,Other,STANDARD_ACQUISITION — win-back only if recent
6327731028223,Standard,D8,D10,False,False,False,64.9,25.960000000000004,0.4,1,64.9,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327732863231,Standard,D4,D2,False,False,False,177.2,70.88,0.4,3,59.06666666666666,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327734927615,VIP,D1,D1,True,True,True,279.13,178.10399999999998,0.6380682835954573,7,39.87571428571429,Subscription,Unknown,"NO_SITE_WIDE_DISCOUNT — early access, bundles, subscription"
6327737909503,Standard,D9,D10,False,False,False,20.33,19.07,0.9380226266601083,1,20.33,Subscription,Other,STANDARD_ACQUISITION — win-back only if recent
6327740727551,Standard,D3,D10,False,False,False,150.91,91.50399999999999,0.6063481545291896,1,150.91,Subscription,Accessories,STANDARD_ACQUISITION — win-back only if recent
6327740858623,Standard,D6,D10,False,False,False,119.99,47.996,0.4,1,119.99,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327743545599,Standard,D7,D3,False,False,False,91.30000000000001,36.52,0.39999999999999997,2,45.650000000000006,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327743709439,Standard,D7,D10,False,False,False,40.8,31.32,0.7676470588235295,1,40.8,Subscription,Soy Protein,STANDARD_ACQUISITION — win-back only if recent
6327748264191,VIP,D1,D1,True,True,True,356.44,208.74,0.5856245090337785,7,50.92,Subscription,Other,"NO_SITE_WIDE_DISCOUNT — early access, bundles, subscription"
6327752720639,VIP,D1,D1,True,True,True,649.48,274.244,0.42225164747182364,4,162.37,Subscription,Unknown,"NO_SITE_WIDE_DISCOUNT — early access, bundles, subscription"
6327757406463,Standard,D9,D10,False,False,False,24.5,9.8,0.4,1,24.5,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327759241471,Standard,D9,D10,False,False,False,36.9,14.76,0.4,1,36.9,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327760879871,Standard,D5,D10,False,False,False,132.32,52.928,0.4,1,132.32,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327761830143,Standard,D3,D3,False,False,False,229.42,91.768,0.4,2,114.71,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327763042559,Profit_D1,D1,D10,False,True,False,573.2,229.28000000000003,0.4,1,573.2,Subscription,Unknown,"NO_BLANKET_PROMO — premium upsell, multi-category bundles"
6327775232255,Standard,D10,D10,False,False,False,9.9,3.9600000000000004,0.4,1,9.9,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327777001727,Standard,D7,D10,False,False,False,97.98,39.19200000000001,0.4000000000000001,1,97.98,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327780704511,Profit_D1,D1,D3,False,True,False,914.75,365.90000000000003,0.4,2,457.375,Subscription,Unknown,"NO_BLANKET_PROMO — premium upsell, multi-category bundles"
6327785095423,Standard,D7,D3,False,False,False,75.94,30.376,0.4,2,37.97,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327788863743,Standard,D5,D10,False,False,False,143.32,57.328,0.4,1,143.32,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327793615103,Standard,D10,D10,False,False,False,20.5,8.200000000000001,0.4000000000000001,1,20.5,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327795548415,Standard,D5,D3,False,False,False,148.14,59.256,0.4,2,74.07,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327799841023,Standard,D8,D10,False,False,False,61.76969696969697,19.56969696969697,0.3168171114599686,1,61.76969696969697,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327806263551,Profit_D1,D1,D2,False,True,False,1898.63,759.4520000000001,0.4,3,632.8766666666667,Subscription,Unknown,"NO_BLANKET_PROMO — premium upsell, multi-category bundles"
6327827955967,Standard,D6,D10,False,False,False,112.18,44.87200000000001,0.4,1,112.18,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6327830610175,Standard,D4,D10,False,False,False,113.81,77.6,0.6818381513048062,1,113.81,Subscription,Other,STANDARD_ACQUISITION — win-back only if recent
6328212750591,VIP,D1,D1,True,True,True,267.6,183.98000000000002,0.6875186846038864,4,66.9,Direct / Organic,Lean Protein,"NO_SITE_WIDE_DISCOUNT — early access, bundles, subscription"
6328214618367,VIP,D1,D1,True,True,True,1411.24,878.392,0.6224256682066835,14,100.80285714285715,Subscription,Unknown,"NO_SITE_WIDE_DISCOUNT — early access, bundles, subscription"
6328226644223,Standard,D7,D10,False,False,False,68.72,33.410000000000004,0.4861757857974389,1,68.72,Subscription,Collagen Glow,STANDARD_ACQUISITION — win-back only if recent
6328228872447,Profit_D1,D1,D2,False,True,False,697.78,279.112,0.4,3,232.59333333333333,Subscription,Unknown,"NO_BLANKET_PROMO — premium upsell, multi-category bundles"
6328230281471,Profit_D1,D1,D3,False,True,False,302.37,183.46800000000002,0.6067665443000299,2,151.185,Subscription,Unknown,"NO_BLANKET_PROMO — premium upsell, multi-category bundles"
6328231035135,Standard,D2,D10,False,False,False,348.12,139.24800000000002,0.4,1,348.12,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6328238899455,Profit_D1,D1,D10,False,True,False,629.28,251.712,0.4,1,629.28,Subscription,Unknown,"NO_BLANKET_PROMO — premium upsell, multi-category bundles"
6328246960383,Standard,D9,D10,False,False,False,40.0,16.0,0.4,1,40.0,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6328247255295,Profit_D1,D1,D2,False,True,False,559.52,286.328,0.5117386331140977,3,186.50666666666666,Subscription,Unknown,"NO_BLANKET_PROMO — premium upsell, multi-category bundles"
6328249286911,Standard,D3,D2,False,False,False,179.91000000000003,97.84400000000001,0.5438497026290923,3,59.970000000000006,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6328253186303,Standard,D8,D10,False,False,False,54.39,21.756,0.4,1,54.39,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6328258035967,VIP,D1,D1,True,True,True,592.93,392.71000000000004,0.6623210159715314,6,98.82166666666666,Subscription,Unknown,"NO_SITE_WIDE_DISCOUNT — early access, bundles, subscription"
6328261837055,Standard,D9,D10,False,False,False,26.0,10.4,0.4,1,26.0,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6328262263039,Standard,D6,D10,False,False,False,62.1,43.71,0.7038647342995169,1,62.1,Subscription,Clear Protein,STANDARD_ACQUISITION — win-back only if recent
6328262656255,Standard,D9,D10,False,False,False,30.9,12.36,0.4,1,30.9,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6328264360191,Standard,D5,D10,False,False,False,149.03,59.612,0.4,1,149.03,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6328266129663,Standard,D9,D10,False,False,False,46.9,18.76,0.4,1,46.9,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6328269734143,Standard,D10,D10,False,False,False,9.9,3.9600000000000004,0.4,1,9.9,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6328270061823,Standard,D8,D10,False,False,False,68.83,27.532,0.4,1,68.83,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6328270815487,Profit_D1,D1,D3,False,True,False,1599.1,639.64,0.4,2,799.55,Subscription,Unknown,"NO_BLANKET_PROMO — premium upsell, multi-category bundles"
6328271077631,Standard,D9,D10,False,False,False,33.31,13.324000000000002,0.4,1,33.31,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6328274747647,VIP,D1,D1,True,True,True,364.68,183.132,0.5021717670286279,4,91.17,Subscription,Unknown,"NO_SITE_WIDE_DISCOUNT — early access, bundles, subscription"
6328275697919,Standard,D3,D10,False,False,False,208.76,83.504,0.4,1,208.76,Subscription,Unknown,STANDARD_ACQUISITION — win-back only if recent
6328277893375,Standard,D2,D3,False,False,False,203.76,106.83,0.5242932862190813,2,101.88,Subscription,Other,STANDARD_ACQUISITION — win-back only if recent
6328281137407,Freq_D1,D3,D1,False,False,True,107.64,86.08,0.799702712746191,4,26.91,Subscription,Other,"REPLENISHMENT_ONLY — subscribe-and-save, no % off"
