customer_id,p1_revenue,p2_revenue,revenue_change
7756050137343,26.493939393939396,1277.15,1250.6560606060607
6970579321087,64.8,655.34,590.5400000000001
7756048204031,5.757575757575758,434.2133333333333,428.45575757575756
7756376408319,48.151515151515156,436.0909090909091,387.939393939394
6327529832703,50.4,406.13,355.73
7756396036351,41.339393939393936,386.1212121212122,344.78181818181827
7756092670207,51.64242424242424,378.47090909090906,326.82848484848483
