first_handle,first_variant,first_sku,flavor_sku,customers,repeat_rate,avg_ltv
super-omega-3,60 Softgels,CAP-OMG-BOTTLE-V1,super-omega-3 | 60 Softgels,3,0.3333333333333333,184.03666666666666
better-whey,1KG Pack / Natural (Unflavored),0724999807890,better-whey | 1KG Pack / Natural (Unflavored),3,0.6666666666666666,193.73333333333335
better-whey,1KG Pack / Matchawhey,0724999807784,unknown | Default,3,1.0,777.5851515151516
collagen-glow,300g Pack (30 servings) / Natural (Unflavoured),724999808507.0,collagen-glow | 300g Pack (30 servings) / Natural (Unflavoured),3,0.6666666666666666,105.10303030303031
multivitamin-vegan,90 Capsules (30 servings),0724999808378,multivitamin-vegan | 90 Capsules (30 servings),3,0.0,71.22545454545455
multivitamin-vegan,90 Capsules (30 servings),724999808378.0,multivitamin-vegan | 90 Capsules (30 servings),3,0.3333333333333333,107.79989898989898
plant-protein,Vanilla,0724999808613,unknown | Default,3,1.0,1691.979696969697
prime-whey-isolate,Cocoa Dinosaur / 1kg,724999807791.0,unknown | Default,3,1.0,1336.6051515151514
prime-whey-isolate,Cocoa Dinosaur / 1kg,0724999807791,prime-whey-isolate | Cocoa Dinosaur / 1kg,3,0.0,70.58686868686868
better-whey,1kg (40 servings) / Unflavoured,BET-UNF-1KG-V1,better-whey | 1kg (40 servings) / Unflavoured,3,0.0,59.9
clear-protein-25g-single-sachet,1 x 25g (1 serving) / White Grape,CLEAR-GRA-25G-V2,unknown | Default,3,0.3333333333333333,184.01666666666665
prime-whey-isolate,1kg Pack (40 servings) / Natural (Unflavoured),0724999807760,unknown | Default,3,1.0,280.05333333333334
plant-protein,Cocoa Dinosaur / 480g,0724999808606,plant-protein | Cocoa Dinosaur / 480g,3,0.3333333333333333,75.95858585858586
plant-protein,480g Pack (16 servings) / Vanilla,0724999808613,unknown | Default,3,1.0,352.98161616161616
clear-protein,4 x 500g Pack (80 servings) / Peach,CLEAR-PEA-500G-4BL-V2,clear-protein | 4 x 500g Pack (80 servings) / Peach,3,0.0,261.69666666666666
lushprotein-clear-shaker,1kg Pack (25 servings) / Thai Milk Tea,0724999808361,lushprotein-clear-shaker | Default,3,0.6666666666666666,173.58323232323232
lp-tote-bag-fuel-your-journey,White,ACC-TOTE-V1,lp-tote-bag-fuel-your-journey | Default,3,0.0,139.26
lean-protein,4 x 1kg Packs (100 servings) / Taro,0724999807822_4,lean-protein | 4 x 1kg Packs (100 servings) / Taro,3,0.3333333333333333,266.01666666666665
lushprotein-lean-protein-40g-single-serve,1 x 40g Sachet (1 serving) / Taro,LEAN-TAR-40G-V1,unknown | Default,3,0.0,50.07333333333333
lushprotein-lean-protein-40g-single-serve,5 x 40g Sachet (5 servings) *Most Popular* / Thai Milk Tea,0724999810463_5,lushprotein-lean-protein-40g-single-serve | 5 x 40g Sachet (5 servings) *Most Popular* / Thai Milk Tea,3,0.0,156.79
lushprotein-lean-protein-40g-single-serve,5 x 40g Sachet / Taro,LEAN-TAR-40G-5PK-V1,lushprotein-lean-protein-40g-single-serve | 5 x 40g Sachet / Taro,3,0.0,50.70333333333334
lushprotein-clear-shaker,480g Pack (16 servings) / Cocoa Dinosaur,0724999808361,lushprotein-clear-shaker | Default,3,1.0,120.69454545454545
green-tea-extract-capsules,60 Capsules (60 servings),724999807548.0,green-tea-extract-capsules | 60 Capsules (60 servings),3,0.0,59.2120202020202
lean-protein,1kg Pack (25 servings) / Thai Milk Tea,0724999807821,unknown | Default,3,1.0,289.3922222222222
lean-protein,2 x 1kg Packs (50 servings) *MOST POPULAR* / Taro,0724999807822_2,lean-protein | 2 x 1kg Packs (50 servings) *MOST POPULAR* / Taro,3,0.3333333333333333,183.91666666666666
lean-protein,1kg Pack (25 servings) / Thai Milk Tea,0724999808361,unknown | Default,3,0.6666666666666666,392.25
better-whey,500g Pack (20 servings) / Vanilla,724999808903.0,better-whey | 500g Pack (20 servings) / Vanilla,3,0.0,67.02
better-whey,500g Pack / Matchawhey,0724999808941,better-whey | 500g Pack / Matchawhey,3,0.6666666666666666,160.28333333333333
better-whey,1KG Pack / Vanilla,0724999807913,unknown | Default,3,1.0,408.679393939394
prime-whey-isolate,Natural (Unflavored) / 1kg,0724999807760,prime-whey-isolate | Natural (Unflavored) / 1kg,3,0.0,79.65757575757577
better-whey,500g (40 servings),0724999809146,unknown | Default,2,1.0,212.94
better-whey,500g Pack / Matchawhey,724999808941.0,unknown | Default,2,1.0,89.47
pureburn-fat-burner-capsules,90 capsules,0724999807562,pureburn-fat-burner-capsules | 90 capsules,2,0.5,323.4742424242424
pureburn-fat-burner-capsules,90 Capsules (90 servings),0724999807562,pureburn-fat-burner-capsules | 90 Capsules (90 servings),2,0.0,62.2560606060606
pureburn-fat-burner-capsules,90 Capsules (90 servings),724999807562.0,pureburn-fat-burner-capsules | 90 Capsules (90 servings),2,1.0,231.28333333333336
green-tea-extract-capsules,60 Capsules (60 servings),0724999807548,unknown | Default,2,1.0,139.05
better-whey,1KG Pack / Vanilla,0724999807913,better-whey | 1KG Pack / Vanilla,2,0.5,265.25
lushprotein-clear-shaker,500g Pack / Vanilla,724999808903.0,unknown | 500g Pack / Vanilla,2,1.0,141.35909090909092
collagen-glow,500g (40 servings),0724999809146,unknown | Default,2,1.0,513.0145454545454
green-tea-extract-capsules,60 Capsules,724999807548.0,unknown | Default,2,1.0,467.2769696969697
green-tea-extract-capsules,60 Capsules,724999807548.0,green-tea-extract-capsules | 60 Capsules,2,0.5,152.6951515151515
lushprotein-lean-protein-40g-single-serve,1 x 40g Sachet / Taro,LEAN-TAR-40G-V1,lushprotein-lean-protein-40g-single-serve | 1 x 40g Sachet / Taro,2,0.0,81.84
better-whey,1kg Pack (40 servings) / Natural (Unflavoured),0724999808361,unknown | Default,2,1.0,350.735
better-whey,1KG Pack / Natural (Unflavoured),0724999807890,unknown | Default,2,1.0,959.2893939393939
lushprotein-clear-shaker,500g Pack (20 servings) / Cocoa Dinosaur,0724999808361,lushprotein-clear-shaker | Default,2,1.0,176.40909090909093
creatine-monohydrate-sachet,1 x 5g Sachet (1 servings),0724999809603,creatine-monohydrate-sachet | 1 x 5g Sachet (1 servings),2,0.5,133.525
lean-protein,40g Sachet / Thai Milk Tea,0724999810463,unknown | 40g Sachet / Thai Milk Tea,2,1.0,97.72
better-whey,1kg Pack (40 servings) / Matchawhey,724999808361.0,unknown | Default,2,0.5,126.64
lean-protein,1kg Pack (25 serves) / Taro,0724999807822,lean-protein | 1kg Pack (25 serves) / Taro,2,0.0,53.425
lushprotein-clear-shaker,500g (10 servings) / Belgian Choc,724999808361.0,lushprotein-clear-shaker | Default,2,0.0,66.66969696969697
clear-protein,500g Pack (20 Serv) / White Grape,0724999807807,unknown | Default,2,1.0,508.35
lean-protein,1 x 1kg Pack / Thai Milk Tea,LEAN-THA-1KG-V1,lean-protein | 1 x 1kg Pack / Thai Milk Tea,2,0.0,102.69500000000001
lean-protein,1 x 1kg Pack (25 servings) / Thai Milk Tea,0724999807821,unknown | Default,2,0.5,171.365
lean-protein,4 x 1kg Packs (100 servings) / Taro,LEAN-TAR-1KG-4BL-V1,lean-protein | 4 x 1kg Packs (100 servings) / Taro,2,0.5,609.355
lushprotein-lean-protein-40g-single-serve,5 x 40g Sachet / Thai Milk Tea,LEAN-THA-40G-5PK-V1,lushprotein-lean-protein-40g-single-serve | 5 x 40g Sachet / Thai Milk Tea,2,0.5,133.32500000000002
better-whey,500g Pack (20 servings) / Vanilla,0724999808903,unknown | 500g Pack (20 servings) / Vanilla,2,0.5,173.34924242424245
better-whey,500g Pack (20 servings) / Natural (Unflavoured),724999808880.0,better-whey | 500g Pack (20 servings) / Natural (Unflavoured),2,0.5,123.83484848484848
better-whey,500g (40 servings),724999809146.0,unknown | 500g (40 servings),2,0.5,82.195
micronized-creatine-monohydrate,1kg Pack (40 servings) / Matchawhey,0724999807999,micronized-creatine-monohydrate | Default,2,0.0,75.64348484848485
micronized-creatine-monohydrate,1kg Pack (40 servings) / Cocoa Dinosaur,0724999807999-1,micronized-creatine-monohydrate | Default,2,1.0,201.3121212121212
micronized-creatine-monohydrate,1kg Pack (40 servings) / Cocoa Dinosaur,0724999807999,micronized-creatine-monohydrate | Default,2,0.5,136.71
micronized-creatine-monohydrate,1kg (40 serves) / Matchawhey,0724999807999,micronized-creatine-monohydrate | Default,2,0.0,51.76666666666667
micronized-creatine-monohydrate,1kg (40 serves) / Cocoa Dinosaur,0724999807999,micronized-creatine-monohydrate | Default,2,0.5,94.31060606060606
micronized-creatine-monohydrate,1 x 250g Pack (50 servings),CRE-UNF-250G-V1,unknown | Default,2,0.5,544.85
micronized-creatine-monohydrate,250g (50 servings),0724999807999,micronized-creatine-monohydrate | Default,2,1.0,98.01818181818182
micronized-creatine-monohydrate,2 x 250g Pack (100 servings) *Most Popular*,CRE-UNF-250G-2BL-V1,micronized-creatine-monohydrate | 2 x 250g Pack (100 servings) *Most Popular*,2,0.5,202.89999999999998
collagen-glow,500g (10 servings) / Vanilla,724999808705.0,unknown | 500g (10 servings) / Vanilla,2,0.5,252.14242424242425
collagen-glow,4 x 300g packs (120 servings),COL-UNF-300G-4BL-V1,collagen-glow | 4 x 300g packs (120 servings),2,0.5,202.64499999999998
collagen-glow,300g Pack (30 servings),0724999808361,unknown | Default,2,0.5,332.88
collagen-glow,2 x 300g packs (60 servings) *Most Popular*,COL-UNF-300G-2BL-V1,collagen-glow | 2 x 300g packs (60 servings) *Most Popular*,2,0.0,109.0
micronized-creatine-monohydrate,90 Tablets (90 servings),0724999807999,micronized-creatine-monohydrate | Default,2,0.0,105.63499999999999
micronized-creatine-monohydrate,500g (20 serves) / Vanilla,0724999807999,micronized-creatine-monohydrate | Default,2,0.0,42.16818181818182
micronized-creatine-monohydrate,300g Pack (30 servings) / Natural (Unflavoured),0724999807999,micronized-creatine-monohydrate | Default,2,0.0,83.26818181818183
micronized-creatine-monohydrate,300g Pack (30 servings),0724999807999,micronized-creatine-monohydrate | Default,2,0.5,204.04500000000002
better-whey,1kg Pack (40 servings) / Genmai-Roasted Brown Rice,0724999808736,unknown | 1kg Pack (40 servings) / Genmai-Roasted Brown Rice,2,1.0,93.82727272727273
better-whey,1kg Pack (40 servings) / Cocoa Dinosaur,724999808361.0,unknown | Default,2,1.0,411.975
better-whey,1kg Pack (40 servings) / Cocoa Dinosaur,0724999807937,unknown | Default,2,1.0,297.4254545454545
plant-protein,480g Pack (16 servings) / Cocoa Dinosaur,0724999808361,unknown | Default,2,1.0,150.03
multivitamin-vegan,90 Capsules,724999808378.0,multivitamin-vegan | 90 Capsules,2,0.0,107.66060606060606
multivitamin-vegan,90 Caps,0724999808378,multivitamin-vegan | 90 Caps,2,0.0,78.75757575757575
clear-protein-25g-single-sachet,5 x 25g Sachets / Peach,CLEAR-PEA-25G-5PK-V2,clear-protein-25g-single-sachet | 5 x 25g Sachets / Peach,2,0.0,45.7
plant-protein,Vanilla / 480g,0724999808613,plant-protein | Vanilla / 480g,2,0.5,375.3
plant-protein,Natural (Unflavored) / 480g,0724999808620,plant-protein | Natural (Unflavored) / 480g,2,0.5,152.6439393939394
plant-protein,Natural (Unflavored),0724999808620,plant-protein | Natural (Unflavored),2,1.0,455.615
plant-protein,Cocoa Dinosaur,0724999808606,plant-protein | Cocoa Dinosaur,2,0.0,39.07424242424243
prime-whey-isolate,Cocoa Dinosaur,0724999807791,unknown | Default,2,1.0,618.385606060606
prime-whey-isolate,1kg Pack (40 servings) / Natural (Unflavoured),724999807876.0,unknown | 1kg Pack (40 servings) / Natural (Unflavoured),2,1.0,563.0374242424242
pureburn-fat-burner-capsules,90 Tablets (90 servings),724999807562.0,pureburn-fat-burner-capsules | 90 Tablets (90 servings),2,0.0,75.53
better-whey,1KG Pack / Teh Tarik,7249998080422.0,unknown | 1KG Pack / Teh Tarik,2,0.0,78.25454545454546
clear-protein,1 x 500g Pack (20 servings) / White Grape,CLEAR-GRA-500G-V2,unknown | Default,2,0.5,389.81000000000006
pureburn-fat-burner-capsules,90 tablets,724999807562.0,pureburn-fat-burner-capsules | 90 tablets,2,0.5,64.35
soy-protein-isolate,2 x 1kg Pack (80 servings) *Most Popular* / Unflavoured,SOY-UNF-1KG-2BL-V1,soy-protein-isolate | 2 x 1kg Pack (80 servings) *Most Popular* / Unflavoured,2,0.0,69.6
prime-whey-isolate,Natural (Unflavored),0724999807760,prime-whey-isolate | Natural (Unflavored),2,0.0,134.63030303030303
collagen-glow,500g (40 servings),724999809146.0,unknown | Default,1,1.0,106.85151515151516
better-whey,500g Pack (10 servings) / Vanilla,724999808705.0,unknown | 500g Pack (10 servings) / Vanilla,1,0.0,115.5
better-whey,500g (40 servings),724999809146.0,unknown | Default,1,1.0,1125.7515151515152
better-whey,500g (16 servings) / Belgian Choc,0724999808699,unknown | 500g (16 servings) / Belgian Choc,1,1.0,177.73030303030305
better-whey,1kg Pack (40 servings) / Vanilla (unsweetened),0724999807913,better-whey | 1kg Pack (40 servings) / Vanilla (unsweetened),1,0.0,58.67
better-whey,1kg Pack (40 servings) / Vanilla (Exp Nov23),724999807913.0,unknown | Default,1,1.0,3180.0299999999997
better-whey,1kg Pack (40 servings) / Vanilla,724999807913.0,unknown | 1kg Pack (40 servings) / Vanilla,1,1.0,263.3557575757576
better-whey,1kg Pack (40 servings) / Vanilla,0724999807913,unknown | 1kg Pack (40 servings) / Vanilla,1,0.0,127.92727272727274
lean-protein,1kg Pack (40 servings) / Vanilla (unsweetened),0724999807913,unknown | 1kg Pack (40 servings) / Vanilla (unsweetened),1,1.0,175.23333333333335
lean-protein,1kg Pack (25 servings) / Taro,0724999807708,unknown | Default,1,1.0,85.33909090909091
lean-protein,1kg Pack (25 serves) / Taro,0724999807708,unknown | Default,1,1.0,83.54
lean-protein,1 x 1kg Pack (25 servings) / Taro,LEAN-TAR-1KG-V1,unknown | Default,1,1.0,381.63
lean-protein,2 x 1kg Packs (50 servings) *MOST POPULAR* / Taro,0724999807822_2,unknown | Default,1,1.0,164.88
better-whey,500g Pack (20 servings) / Matchawhey,724999808941.0,unknown | 500g Pack (20 servings) / Matchawhey,1,1.0,60.55757575757576
clear-protein,500g (40 servings),0724999809146,unknown | Default,1,1.0,284.5757575757576
better-whey,500g Pack / Vanilla,724999808903.0,unknown | 500g Pack / Vanilla,1,1.0,176.33939393939394
better-whey,500g Pack / Vanilla,0724999808903,unknown | Default,1,1.0,208.7969696969697
better-whey,500g Pack / Teh Tarik,724999808910.0,unknown | 500g Pack / Teh Tarik,1,0.0,49.660606060606064
better-whey,500g Pack / Teh Tarik,0724999808910,unknown | 500g Pack / Teh Tarik,1,1.0,1298.8121212121212
better-whey,500g Pack / Teh Tarik,0724999808910,better-whey | 500g Pack / Teh Tarik,1,1.0,229.5
better-whey,500g Pack / Natural (Unflavoured),0724999808880,unknown | Default,1,1.0,209.26999999999998
better-whey,500g Pack / Natural (Unflavoured),0724999808880,better-whey | 500g Pack / Natural (Unflavoured),1,1.0,82.96969696969697
better-whey,500g Pack / Natural (Unflavored),0724999808880,better-whey | 500g Pack / Natural (Unflavored),1,0.0,44.8
better-whey,500g Pack / Matchawhey,0724999808941,unknown | Default,1,1.0,669.71
better-whey,500g Pack (20 servings) / Cocoa Dinosaur,0724999808897,unknown | Default,1,1.0,181.38
lushprotein-clear-shaker,1kg Pack (40 servings) / Vanilla (unsweetened),0724999808361,lushprotein-clear-shaker | Default,1,1.0,244.42121212121214
lushprotein-clear-shaker,1kg Pack (40 servings) / Vanilla,0724999808361,lushprotein-clear-shaker | Default,1,1.0,124.76969696969698
lushprotein-clear-shaker,1kg Pack (40 servings) / Natural (Unflavoured),724999808361.0,lushprotein-clear-shaker | Default,1,1.0,154.4
lushprotein-clear-shaker,1kg Pack (40 servings) / Matchawhey,0724999808361,lushprotein-clear-shaker | Default,1,0.0,38.61212121212122
lushprotein-clear-shaker,1kg Pack (40 servings) / Genmai-Roasted Brown Rice,724999808361.0,lushprotein-clear-shaker | Default,1,1.0,244.22121212121215
lushprotein-clear-shaker,1kg Pack (25 serves) / Taro,0724999808361,lushprotein-clear-shaker | Default,1,0.0,53.96060606060606
lushprotein-clear-shaker,1kg (40 serves) / Unflavoured,0724999808361,lushprotein-clear-shaker | Default,1,0.0,92.06363636363636
lushprotein-clear-shaker,1KG Pack / Teh Tarik,724999808361.0,lushprotein-clear-shaker | Default,1,0.0,85.56969696969698
lushprotein-clear-shaker,1KG Pack / Natural (Unflavored),724999808361.0,lushprotein-clear-shaker | Default,1,1.0,496.1181818181818
lushprotein-clear-shaker,1KG Pack / Matchawhey,0724999808361,unknown | Default,1,1.0,84.37272727272727
lean-protein,500g Pack (10 servings) / Belgian Choc,0724999808699,unknown | 500g Pack (10 servings) / Belgian Choc,1,1.0,221.29
lean-protein,40g Sachet (single serve) / Thai Milk Tea,0724999808897,lean-protein | 40g Sachet (single serve) / Thai Milk Tea,1,0.0,29.77
lean-protein,4 x 1kg Packs (100 servings) / Thai Milk Tea,LEAN-THA-1KG4BL-V1,lean-protein | 4 x 1kg Packs (100 servings) / Thai Milk Tea,1,1.0,430.0
lean-protein,2 x 1kg Packs (50 servings) *POPULAR* / Taro,0724999807822_2,lean-protein | 2 x 1kg Packs (50 servings) *POPULAR* / Taro,1,0.0,113.0
lushprotein-clear-shaker,500g Pack / Matchawhey,0724999808941,unknown | 500g Pack / Matchawhey,1,1.0,93.18787878787879
lushprotein-clear-shaker,500g Pack / Cocoa Dinosaur,724999808361.0,lushprotein-clear-shaker | Default,1,0.0,38.94242424242424
lushprotein-clear-shaker,500g Pack (20 servings) / Matchawhey,724999808941.0,unknown | 500g Pack (20 servings) / Matchawhey,1,0.0,69.47272727272727
lushprotein-clear-shaker,500g Pack (10 servings) / Belgian Choc,724999808699.0,unknown | Default,1,1.0,128.92727272727274
lushprotein-clear-shaker,500g Pack (10 servings) / Belgian Choc,724999808699.0,unknown | 500g Pack (10 servings) / Belgian Choc,1,1.0,171.71212121212122
lushprotein-clear-shaker,500g Pack (10 servings) / Belgian Choc,724999808361.0,lushprotein-clear-shaker | Default,1,0.0,37.21515151515152
lushprotein-clear-shaker,500g (20 serves) / Cocoa Dinosaur,0724999808361,lushprotein-clear-shaker | Default,1,1.0,219.75727272727272
lushprotein-clear-shaker,500g (16 servings) / Vanilla,0724999808705,unknown | 500g (16 servings) / Vanilla,1,0.0,65.36363636363636
lushprotein-clear-shaker,500g (16 servings) / Belgian Choc,0724999808699,unknown | 500g (16 servings) / Belgian Choc,1,0.0,81.7090909090909
lushprotein-clear-shaker,500g (10 servings) / Vanilla,724999808361.0,lushprotein-clear-shaker | Default,1,0.0,58.372727272727275
lushprotein-clear-shaker,480g Pack (16 servings) / Natural (Unflavoured),0724999808361,lushprotein-clear-shaker | Default,1,0.0,31.769696969696973
lushprotein-clear-shaker,300g Pack (30 servings) / Natural (Unflavoured),0724999808361,unknown | Default,1,1.0,917.7806060606061
lushprotein-clear-shaker,300g Pack (30 servings) / Natural (Unflavoured),0724999808361,lushprotein-clear-shaker | Default,1,1.0,297.96121212121216
lushprotein-clear-shaker,300g Pack,724999808361.0,lushprotein-clear-shaker | Default,1,0.0,150.91
better-whey,1kg Pack (40 servings) / Matchawhey,724999807784.0,unknown | Default,1,1.0,117.22121212121212
better-whey,1kg Pack (40 servings) / Matchawhey,0724999808361,unknown | Default,1,0.0,108.0
better-whey,1kg Pack (40 servings) / Matchawhey,0724999807784,unknown | Default,1,1.0,557.59
lushprotein-clear-shaker,Natural (Unflavored) / 1kg,724999808361.0,lushprotein-clear-shaker | Default,1,0.0,66.15454545454546
lushprotein-clear-shaker,Matchawhey / 1kg,0724999808361,lushprotein-clear-shaker | Default,1,0.0,92.03636363636365
lushprotein-clear-shaker,Cocoa Dinosaur,0724999808361,lushprotein-clear-shaker | Default,1,0.0,102.56
lushprotein-clear-shaker,90 Capsules (30 servings),0724999808361,lushprotein-clear-shaker | Default,1,0.0,109.02
lushprotein-clear-shaker,60 Softgels (60 servings),0724999808361,lushprotein-clear-shaker | Default,1,1.0,300.09000000000003
lushprotein-clear-shaker,6 Sachets Variety + 1 Shaker Bottle,BND-SS-MIX6-SHK-V1,unknown | 6 Sachets Variety + 1 Shaker Bottle,1,0.0,105.74
lushprotein-clear-shaker,500g Pack / Vanilla,0724999808361,lushprotein-clear-shaker | Default,1,0.0,91.04242424242425
lushprotein-clear-shaker,500g Pack / Teh Tarik,724999808910.0,unknown | 500g Pack / Teh Tarik,1,1.0,90.34545454545454
lushprotein-clear-shaker,500g Pack / Teh Tarik,724999808361.0,lushprotein-clear-shaker | Default,1,0.0,62.26
lushprotein-clear-shaker,500g Pack / Matchawhey,724999808941.0,unknown | Default,1,1.0,113.35151515151514
lushprotein-clear-shaker,500g Pack / Matchawhey,724999808941.0,unknown | 500g Pack / Matchawhey,1,0.0,56.975757575757584
lushprotein-logo-white-cap,1kg Pack (40 servings) / Natural (Unflavoured),0724999809566,unknown | Default,1,1.0,119.07878787878788
lushprotein-logo-white-cap,1kg Pack (25 servings) / Thai Milk Tea,0724999809559,lushprotein-logo-white-cap | Default,1,0.0,108.7909090909091
lushprotein-lean-protein-40g-single-serve,500g (40 servings),724999809146.0,unknown | 500g (40 servings),1,1.0,105.14545454545456
lushprotein-lean-protein-40g-single-serve,5 x 40g Sachet (5 servings) *Most Popular* / Taro,0724999810524,lushprotein-lean-protein-40g-single-serve | 5 x 40g Sachet (5 servings) *Most Popular* / Taro,1,0.0,36.84
lushprotein-lean-protein-40g-single-serve,40g Sachet / Taro,0724999810470,unknown | Default,1,1.0,0.0
lushprotein-lean-protein-40g-single-serve,1 x 40g Sachet (1 serving) / Thai Milk Tea,LEAN-THA-40G-V1,unknown | Default,1,1.0,207.72
lushprotein-clear-shaker,White,ACC-SHK-V2,unknown | Default,1,0.0,390.5
lushprotein-clear-shaker,S,HS00834-S,unknown | S,1,0.0,121.09090909090911
better-whey,1kg Pack (40 servings) / Natural (Unflavoured),724999808361.0,unknown | Default,1,1.0,160.48000000000002
better-whey,1kg Pack (40 servings) / Natural (Unflavoured),724999807890.0,unknown | Default,1,1.0,77.54545454545455
better-whey,1kg Pack (40 servings) / Natural (Unflavoured),724999807876.0,unknown | Default,1,1.0,307.29
better-whey,1kg Pack (40 servings) / Natural (Unflavoured),0724999807876,unknown | Default,1,1.0,461.48
better-whey,1kg Pack (40 servings) / Natural (Unflavoured),0724999807876,unknown | 1kg Pack (40 servings) / Natural (Unflavoured),1,0.0,142.21
micronized-creatine-monohydrate,1kg Pack (40 servings) / Vanilla (unsweetened),0724999809566,unknown | Default,1,1.0,53.25757575757576
micronized-creatine-monohydrate,1kg Pack (40 servings) / Vanilla,724999807999.0,micronized-creatine-monohydrate | Default,1,0.0,76.13333333333334
micronized-creatine-monohydrate,1kg Pack (40 servings) / Natural (Unflavoured),0724999807999-1,micronized-creatine-monohydrate | Default,1,1.0,108.0848484848485
micronized-creatine-monohydrate,1kg Pack (40 servings) / Natural (Unflavoured),0724999807876,unknown | 1kg Pack (40 servings) / Natural (Unflavoured),1,0.0,123.21
pureburn-fat-burner-capsules,500g (16 servings) / Belgian Choc,0724999808699,unknown | Default,1,1.0,1078.05
pureburn-fat-burner-capsules,500g (16 servings) / Belgian Choc,724999808699.0,unknown | 500g (16 servings) / Belgian Choc,1,0.0,57.3969696969697
pureburn-fat-burner-capsules,500g Pack / Honeydew,0724999808934,unknown | 500g Pack / Honeydew,1,1.0,348.6121212121212
micronized-creatine-monohydrate,1kg Pack (25 servings) / Thai Milk Tea,0724999807999-1,micronized-creatine-monohydrate | Default,1,1.0,128.71515151515152
micronized-creatine-monohydrate,1kg Pack (25 servings) / Thai Milk Tea,0724999807999,micronized-creatine-monohydrate | Default,1,1.0,15.430303030303032
micronized-creatine-monohydrate,1kg (40 servings) / Unflavoured,0724999807999,micronized-creatine-monohydrate | Default,1,1.0,181.51
micronized-creatine-monohydrate,1kg (40 serves) / Unflavoured,0724999807999,micronized-creatine-monohydrate | Default,1,1.0,155.69575757575757
pureburn-fat-burner-capsules,90 Tablets,CAP-PBT-BOTTLE-V1,unknown | Default,1,0.0,193.25
sg-june-2025-victory-tag-delivery,1 x 250g Pack (50 servings),CRE-UNF-250G-V1,sg-june-2025-victory-tag-delivery | Default,1,1.0,30.939999999999998
soy-protein-isolate,1kg (40 serves) / Mango,0724999807951,unknown | 1kg (40 serves) / Mango,1,1.0,231.8881818181818
micronized-creatine-monohydrate,1 x 250g Pack (50 servings),0724999807999,unknown | Default,1,1.0,61.237575757575755
lushprotein-logo-white-cap,500g Pack (20 servings) / Natural (Unflavoured),0724999809559,lushprotein-logo-white-cap | Default,1,0.0,108.9939393939394
micronized-creatine-monohydrate,300g (30 serves) / Unflavoured,0724999807999,micronized-creatine-monohydrate | Default,1,1.0,88.69393939393939
soy-protein-isolate,1KG Pack / Natural (Unflavoured),724999807845.0,unknown | Default,1,1.0,211.97
micronized-creatine-monohydrate,250g (50 serves),0724999807999,micronized-creatine-monohydrate | Default,1,1.0,64.65
better-whey,1KG Pack / Vanilla,0724999807913,unknown | 1KG Pack / Vanilla,1,0.0,92.06363636363636
collagen-glow,500g (40 servings),0724999809146,unknown | 500g (40 servings),1,0.0,57.36666666666667
collagen-glow,500g (16 servings) / Vanilla,724999808705.0,unknown | Default,1,1.0,363.04
thermal-stainless-steel-bottle,500g Pack (20 Serv) / Peach,0724999809160,thermal-stainless-steel-bottle | Default,1,0.0,91.49
collagen-glow,500g (10 servings) / Belgian Choc,724999808699.0,unknown | 500g (10 servings) / Belgian Choc,1,0.0,62.57
better-whey,1KG Pack / Teh Tarik,07249998080422,unknown | 1KG Pack / Teh Tarik,1,1.0,150.88181818181818
collagen-glow,4 x 300g packs (120 servings),0724999808507_4,unknown | Default,1,1.0,941.5699999999999
collagen-glow,4 x 300g packs (120 servings),0724999808507_4,collagen-glow | 4 x 300g packs (120 servings),1,1.0,239.51
collagen-glow,300g Pack (30 servings) / Natural (Unflavoured),724999808507.0,unknown | Default,1,1.0,845.2818181818182
pureburn-fat-burner-capsules,1kg Pack (40 servings) / Matchawhey,724999807777.0,unknown | 1kg Pack (40 servings) / Matchawhey,1,1.0,365.6393939393939
clear-protein,500g Pack (20 servings) / Vanilla,0724999808903,unknown | Default,1,1.0,95.98484848484848
collagen-glow,1kg Pack (40 servings) / Matchawhey,0724999807777,unknown | 1kg Pack (40 servings) / Matchawhey,1,1.0,240.9939393939394
collagen-glow,1KG Pack / Vanilla,0724999807913,unknown | 1KG Pack / Vanilla,1,0.0,74.7909090909091
multivitamin-vegan,500g Pack (40 servings),724999809146.0,unknown | 500g Pack (40 servings),1,1.0,283.84000000000003
multivitamin-vegan,1 x 300g pack (30 servings),0724999808378,multivitamin-vegan | Default,1,0.0,178.39
clear-protein,500g Pack (20 Servings) / White Grape,724999807807.0,clear-protein | 500g Pack (20 Servings) / White Grape,1,1.0,342.81
micronized-creatine-monohydrate,7 x 10g Sachet (7 servings) *Most Popular*,0724999807999,micronized-creatine-monohydrate | Default,1,1.0,307.1933333333333
micronized-creatine-monohydrate,60 Capsules (60 servings),0724999807999,micronized-creatine-monohydrate | Default,1,0.0,32.22727272727273
micronized-creatine-monohydrate,500g Pack (20 servings) / Cocoa Dinosaur,0724999807999,micronized-creatine-monohydrate | Default,1,0.0,70.91
micronized-creatine-monohydrate,500g Pack (20 Serv) / White Grape,0724999807999,micronized-creatine-monohydrate | Default,1,0.0,276.8
micronized-creatine-monohydrate,500g Pack (20 Serv) / Peach,0724999807999-1,micronized-creatine-monohydrate | Default,1,1.0,128.22424242424242
micronized-creatine-monohydrate,500g (40 servings),724999809146.0,unknown | 500g (40 servings),1,1.0,101.68
clear-protein,500g Pack (20 Servings) / Peach,0724999808361,unknown | Default,1,1.0,726.21
