segment,customers,avg_ltv,pct_subscribed,avg_unique_handles,pct_direct_acq,pct_full_price_first
"Loyal (3+ orders, repeat)",2349,834.8954955412213,0.25372498935717325,1.722860791826309,0.5185185185185185,0.7845891868880375
One-and-done,9321,80.6010629193687,0.03003969531166184,0.8310267138719022,0.49350928012015877,0.5742946035833065
