first_handle,first_variant,first_sku,flavor_sku,customers,repeat_rate,avg_ltv,avg_orders,pct_subscribed
lushprotein-lean-protein-40g-single-serve,1 x 40g Sachet (1 serving) / Taro,0724999810470,lushprotein-lean-protein-40g-single-serve | 1 x 40g Sachet (1 serving) / Taro,20,0.25,45.669,1.45,0.1
pureburn-fat-burner-capsules,90 Tablets,0724999807562,pureburn-fat-burner-capsules | 90 Tablets,20,0.2,130.9335,1.2,0.1
better-whey,500g (20 serves) / Cocoa Dinosaur,0724999808897,better-whey | 500g (20 serves) / Cocoa Dinosaur,19,0.3684210526315789,52.30728867623605,1.736842105263158,0.05263157894736842
plant-protein,Cocoa Dinosaur / 480g,724999808606.0,plant-protein | Cocoa Dinosaur / 480g,19,0.05263157894736842,51.16754385964913,1.1578947368421053,0.05263157894736842
micronized-creatine-monohydrate,250g (50 serves),0724999807999,micronized-creatine-monohydrate | 250g (50 serves),19,0.15789473684210525,50.386842105263156,1.1578947368421053,0.10526315789473684
lean-protein,40g Sachet / Thai Milk Tea,0724999810463,lean-protein | 40g Sachet / Thai Milk Tea,19,0.3157894736842105,137.27684210526317,2.263157894736842,0.2631578947368421
prime-whey-isolate,1kg Pack (40 servings) / Cocoa Dinosaur,0724999807791,prime-whey-isolate | 1kg Pack (40 servings) / Cocoa Dinosaur,19,0.3684210526315789,123.57079744816586,2.0526315789473686,0.3157894736842105
better-whey,1KG Pack / Matchawhey,0724999807784,unknown | Default,19,1.0,1187.4916746411484,8.736842105263158,0.2631578947368421
better-whey,1kg (40 servings) / Cocoa Dinosaur,0724999807937,better-whey | 1kg (40 servings) / Cocoa Dinosaur,18,0.1111111111111111,63.50944444444445,1.1111111111111112,0.05555555555555555
better-whey,500g Pack / Cocoa Dinosaur,0724999808897,better-whey | 500g Pack / Cocoa Dinosaur,18,0.2777777777777778,188.05407407407407,2.1666666666666665,0.05555555555555555
clear-protein,500g Pack (20 Serv) / Peach,0724999808361,unknown | Default,17,0.4117647058823529,121.16176470588235,1.8823529411764706,0.4117647058823529
plant-protein,480g Pack (16 servings) / Vanilla,PLT-VAN-480G-V1,plant-protein | 480g Pack (16 servings) / Vanilla,17,0.17647058823529413,143.26117647058823,1.411764705882353,0.0
prime-whey-isolate,Natural (Unflavored) / 1kg,724999807760.0,unknown | Default,17,1.0,2441.8498752228165,9.588235294117647,0.35294117647058826
better-whey,1KG Pack / Natural (Unflavored),724999807890.0,better-whey | 1KG Pack / Natural (Unflavored),17,0.11764705882352941,161.74966131907308,1.411764705882353,0.11764705882352941
lean-protein,1kg Pack (25 servings) / Taro,0724999807708,lean-protein | 1kg Pack (25 servings) / Taro,17,0.4117647058823529,120.49,1.9411764705882353,0.4117647058823529
better-whey,1KG Pack / Natural (Unflavored),724999807890.0,unknown | Default,17,1.0,2063.9444919786097,9.411764705882353,0.4117647058823529
prime-whey-isolate,1kg Pack (40 servings) / Natural (Unflavoured),724999807760.0,prime-whey-isolate | 1kg Pack (40 servings) / Natural (Unflavoured),17,0.35294117647058826,202.37055258467024,2.8823529411764706,0.29411764705882354
lean-protein,1kg Pack (25 servings) / Thai Milk Tea,0724999807821,unknown | Default,16,1.0,648.1571212121213,4.75,0.125
soy-protein-isolate,1KG Pack / Natural (Unflavoured),724999807845.0,unknown | Default,16,1.0,863.386893939394,7.0,0.375
plant-protein,Natural (Unflavored) / 480g,724999808620.0,plant-protein | Natural (Unflavored) / 480g,16,0.0625,46.37715909090909,1.0625,0.125
better-whey,1kg Pack (40 servings) / Vanilla (Exp Nov23),724999807913.0,better-whey | 1kg Pack (40 servings) / Vanilla (Exp Nov23),15,0.2,105.94399999999999,1.6,0.0
clear-protein-25g-single-sachet,1 x 25g Sachet (1 serving) / Peach,0724999810494,clear-protein-25g-single-sachet | 1 x 25g Sachet (1 serving) / Peach,15,0.4,46.89866666666667,1.4,0.06666666666666667
clear-protein,500g Pack (20 Serv) / Peach,0724999807814,unknown | Default,15,1.0,569.2469090909091,4.933333333333334,0.06666666666666667
clear-protein,2 x 500g Pack (40 servings) *MOST POPULAR* / White Grape,CLEAR-GRA-500G-2BL-V2,clear-protein | 2 x 500g Pack (40 servings) *MOST POPULAR* / White Grape,15,0.2,150.04933333333332,1.2,0.06666666666666667
lean-protein,1kg Pack (25 servings) / Taro,0724999807822,lean-protein | 1kg Pack (25 servings) / Taro,15,0.3333333333333333,119.10333333333334,1.6,0.3333333333333333
lushprotein-clear-shaker,500g Pack (20 Serv) / White Grape,0724999808361,lushprotein-clear-shaker | Default,15,0.3333333333333333,140.76533333333333,3.0,0.2
lean-protein,2 x 1kg Packs (50 servings) *MOST POPULAR* / Taro,LEAN-TAR-1KG-2BL-V1,lean-protein | 2 x 1kg Packs (50 servings) *MOST POPULAR* / Taro,14,0.35714285714285715,164.99285714285716,1.3571428571428572,0.0
plant-protein,Vanilla / 480g,724999808613.0,plant-protein | Vanilla / 480g,14,0.2857142857142857,142.63896103896107,2.642857142857143,0.2857142857142857
clear-protein,500g Pack (20 Serv) / White Grape,0724999808361,unknown | Default,14,0.5714285714285714,93.18499999999999,2.2857142857142856,0.21428571428571427
clear-protein,500g Pack (20 Serv) / White Grape,0724999807807,unknown | Default,14,1.0,326.30545454545455,4.214285714285714,0.21428571428571427
