first_handle,first_variant,first_sku,flavor_sku,customers,repeat_rate,avg_ltv
prime-whey-isolate,Cocoa Dinosaur / 1kg,724999807791.0,prime-whey-isolate | Cocoa Dinosaur / 1kg,12,0.4166666666666667,180.4696464646465
prime-whey-isolate,1kg Pack (40 servings) / Natural (Unflavoured),724999807760.0,prime-whey-isolate | 1kg Pack (40 servings) / Natural (Unflavoured),12,0.4166666666666667,284.36209595959593
soy-protein-isolate,1KG / Unflavoured,0724999807845,soy-protein-isolate | 1KG / Unflavoured,12,0.08333333333333333,63.06333333333333
micronized-creatine-monohydrate,250g (50 serves),0724999807999,micronized-creatine-monohydrate | 250g (50 serves),12,0.16666666666666666,36.89416666666666
lean-protein,1kg Pack (25 servings) / Taro,0724999807822,lean-protein | 1kg Pack (25 servings) / Taro,12,0.4166666666666667,139.88583333333335
lean-protein,1kg Pack (25 servings) / Taro,0724999807708,lean-protein | 1kg Pack (25 servings) / Taro,12,0.5833333333333334,150.56416666666667
lean-protein,1kg Pack (40 servings) / Thai Milk Tea,0724999807821,lean-protein | 1kg Pack (40 servings) / Thai Milk Tea,12,0.3333333333333333,203.9908333333333
clear-protein,2 x 500g Pack (40 servings) *MOST POPULAR* / White Grape,CLEAR-GRA-500G-2BL-V2,clear-protein | 2 x 500g Pack (40 servings) *MOST POPULAR* / White Grape,12,0.16666666666666666,167.655
better-whey,1kg (40 serves) / Unflavoured,0724999807890,better-whey | 1kg (40 serves) / Unflavoured,11,0.2727272727272727,137.01944903581267
better-whey,1kg (40 servings) / Unflavoured,0724999807890,better-whey | 1kg (40 servings) / Unflavoured,11,0.0,77.86090909090909
better-whey,1KG Pack / Vanilla,724999807913.0,better-whey | 1KG Pack / Vanilla,11,0.36363636363636365,101.33090909090907
soy-protein-isolate,1kg Pack (40 servings) / Unflavoured,0724999807845,soy-protein-isolate | 1kg Pack (40 servings) / Unflavoured,11,0.09090909090909091,58.36454545454546
clear-protein,2 x 500g Pack (40 servings) *MOST POPULAR* / Peach,0724999807814_2,clear-protein | 2 x 500g Pack (40 servings) *MOST POPULAR* / Peach,11,0.36363636363636365,201.39090909090908
plant-protein,480g Pack (16 servings) / Natural (Unflavoured),724999808620.0,plant-protein | 480g Pack (16 servings) / Natural (Unflavoured),11,0.09090909090909091,72.75471074380165
