customer_id,total_discount,ever_subscribed,ever_discounted,first_channel,first_product_cat,first_store,cohort_month,total_orders,total_revenue,last_order_date,first_order_date,is_repeat,acq_year,acq_month,lifespan_days,recency_days,first_disc_depth,first_disc_bin,first_order_source,second_order_date,days_to_second,first_order_pos,exclude_elite_buyer,exclude_51pct,exclude_promo_month,finals_eligible,unique_handles,unique_flavor_skus,loyal_repeater,profit_proxy,vtd_decile,clean_orders,clean_revenue,aov,true_gp_covered,rev_covered,rev_total_lines,cogs_coverage_pct,gp_remainder,true_gross_profit,avg_margin_pct,profit_decile_proxy,profit_decile_true,freq_decile,is_top_profit,is_top_freq,is_top_both
6327406952703,0.0,False,False,Subscription,Unknown,SG,2022-06,2,104.28999999999999,2022-06-15 16:00:00+00:00,2022-06-02 16:00:00+00:00,True,2022,6,13,1414,0.0,0%,17346527233,2022-06-15 16:00:00+00:00,13.0,False,False,False,False,True,0,1,False,41.716,D7,2,104.28999999999999,52.144999999999996,0.0,0.0,94.49000000000001,0.0,104.28999999999999,41.716,0.4,D4,D6,D3,False,False,False
6327501881599,0.0,False,False,Subscription,Unknown,SG,2022-01,4,2176.18,2022-05-04 16:00:00+00:00,2022-01-30 16:00:00+00:00,True,2022,1,94,1456,0.0,0%,17346527233,2022-02-27 16:00:00+00:00,28.0,False,False,False,False,True,0,1,True,870.472,D10,4,2176.18,544.045,0.0,0.0,2176.18,0.0,2176.18,870.472,0.4,D1,D1,D1,True,True,True
6327503552767,6.99,False,True,Subscription,Other,SG,2023-01,1,132.81,2023-01-29 16:00:00+00:00,2023-01-29 16:00:00+00:00,False,2023,1,0,1186,0.049999999999999996,1-5%,web,,,False,False,False,False,True,1,1,False,53.124,D8,1,132.81,132.81,97.60000000000001,139.8,139.8,1.0,0.0,97.60000000000001,0.7348844213538138,D3,D3,D10,False,False,False
6327504011519,0.0,False,False,Direct / Organic,Clear Protein,SG,2025-12,1,74.0,2025-12-23 16:00:00+00:00,2025-12-23 16:00:00+00:00,False,2025,12,0,127,0.0,0%,web,,,False,False,False,False,True,1,1,False,29.6,D6,1,74.0,74.0,50.61,69.0,69.0,1.0,5.0,52.61,0.710945945945946,D6,D5,D10,False,False,False
6327505322239,38.339999999999996,False,True,Subscription,Other,SG,2024-06,1,160.36,2024-06-06 16:00:00+00:00,2024-06-06 16:00:00+00:00,False,2024,6,0,692,0.049999999999999996,1-5%,web,,,False,False,False,False,True,3,3,False,64.144,D9,1,160.36,160.36,111.75,168.8,168.8,1.0,0.0,111.75,0.6968695435270641,D2,D2,D10,False,False,False
6327505355007,17.97,False,True,Subscription,Clear Protein,SG,2024-09,1,41.93,2024-08-31 16:00:00+00:00,2024-08-31 16:00:00+00:00,False,2024,8,0,606,0.3,21-30%,pos,,,True,False,False,False,True,1,1,False,16.772000000000002,D3,1,41.93,41.93,41.51,59.9,59.9,1.0,0.0,41.51,0.9899833055091819,D8,D6,D10,False,False,False
6327507452159,0.0,False,False,Subscription,Unknown,SG,2022-03,1,83.11,2022-03-02 16:00:00+00:00,2022-03-02 16:00:00+00:00,False,2022,3,0,1519,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,33.244,D6,1,83.11,83.11,0.0,0.0,78.21000000000001,0.0,83.11,33.244,0.4,D5,D7,D10,False,False,False
6327509713151,0.0,False,False,Subscription,Unknown,SG,2022-04,1,121.25,2022-04-05 16:00:00+00:00,2022-04-05 16:00:00+00:00,False,2022,4,0,1485,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,48.5,D8,1,121.25,121.25,0.0,0.0,116.35,0.0,121.25,48.5,0.4,D3,D6,D10,False,False,False
6327510335743,0.0,False,False,Subscription,Unknown,SG,2022-05,1,116.43,2022-05-07 16:00:00+00:00,2022-05-07 16:00:00+00:00,False,2022,5,0,1453,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,46.572,D8,1,116.43,116.43,0.0,0.0,116.43,0.0,116.43,46.572,0.4,D4,D6,D10,False,False,False
6327515152639,17.97,True,True,Subscription,Unknown,SG,2022-04,3,154.88,2025-05-01 16:00:00+00:00,2022-04-21 16:00:00+00:00,True,2022,4,1106,363,0.0,0%,17346527233,2024-10-27 16:00:00+00:00,920.0,False,False,False,False,True,1,3,True,61.952,D9,3,154.88,51.626666666666665,71.60999999999999,113.81,167.95,0.6776421554033939,41.06999999999999,88.03799999999998,0.5684271694214875,D3,D3,D2,False,False,False
6327515873535,10.49,False,True,Subscription,Unknown,SG,2022-02,3,184.41,2022-10-28 16:00:00+00:00,2022-02-13 16:00:00+00:00,True,2022,2,257,1279,0.0,0%,17346527233,2022-05-01 16:00:00+00:00,77.0,False,False,False,False,True,1,2,True,73.764,D9,3,184.41,61.47,48.800000000000004,69.9,180.20000000000002,0.3879023307436182,114.50999999999999,94.60400000000001,0.5130090559080311,D2,D3,D2,False,False,False
6327516889343,0.0,True,False,Subscription,Other,SG,2025-04,2,107.82,2025-05-21 16:00:00+00:00,2025-04-24 16:00:00+00:00,True,2025,4,27,343,0.0,0%,web,2025-05-21 16:00:00+00:00,27.0,False,False,False,False,True,1,2,False,43.128,D7,2,107.82,53.91,65.61999999999999,107.82,107.82,1.0,0.0,65.61999999999999,0.6086069374884066,D4,D4,D3,False,False,False
6327517053183,4.09,False,True,Subscription,Other,SG,2023-12,1,82.61,2023-12-18 16:00:00+00:00,2023-12-18 16:00:00+00:00,False,2023,12,0,863,0.04717416378316032,1-5%,web,,,False,False,False,False,True,2,2,False,33.044000000000004,D6,1,82.61,82.61,48.33,81.8,81.8,1.0,0.8100000000000023,48.653999999999996,0.5889601743130372,D5,D6,D10,False,False,False
6327517413631,0.0,False,False,Subscription,Unknown,SG,2022-05,1,57.09,2022-05-15 16:00:00+00:00,2022-05-15 16:00:00+00:00,False,2022,5,0,1445,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,22.836000000000002,D4,1,57.09,57.09,0.0,0.0,52.19,0.0,57.09,22.836000000000002,0.4,D7,D8,D10,False,False,False
6327519084799,0.0,False,False,Subscription,Other,SG,2022-10,1,91.71,2022-10-16 16:00:00+00:00,2022-10-16 16:00:00+00:00,False,2022,10,0,1291,0.0,0%,web,,,False,False,False,False,True,1,1,False,36.684,D7,1,91.71,91.71,59.39999999999999,91.71,91.71,1.0,0.0,59.39999999999999,0.647693817468106,D5,D5,D10,False,False,False
6327521149183,0.0,False,False,Subscription,Unknown,SG,2022-02,1,9.9,2022-02-17 16:00:00+00:00,2022-02-17 16:00:00+00:00,False,2022,2,0,1532,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,3.9600000000000004,D1,1,9.9,9.9,0.0,0.0,9.9,0.0,9.9,3.9600000000000004,0.4,D10,D10,D10,False,False,False
6327522230527,0.0,False,False,Subscription,Unknown,SG,2022-08,1,959.9,2022-08-29 16:00:00+00:00,2022-08-29 16:00:00+00:00,False,2022,8,0,1339,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,383.96000000000004,D10,1,959.9,959.9,0.0,0.0,959.9,0.0,959.9,383.96000000000004,0.4,D1,D1,D10,True,False,False
6327522361599,153.9,True,True,Subscription,Unknown,SG,2022-08,8,599.82,2025-08-17 16:00:00+00:00,2022-08-28 16:00:00+00:00,True,2022,8,1085,255,0.0,0%,17346527233,2023-03-25 16:00:00+00:00,209.0,False,False,False,False,True,4,10,True,239.92800000000003,D10,8,599.82,74.9775,334.14,530.02,590.02,0.8983085319141724,69.80000000000007,362.06,0.6036144176586309,D1,D1,D1,True,True,True
6327523148031,84.51,False,True,Subscription,Other,SG,2023-04,1,275.09,2023-04-02 16:00:00+00:00,2023-04-02 16:00:00+00:00,False,2023,4,0,1123,0.23501112347052283,21-30%,4659545,,,False,False,False,False,True,1,2,False,110.036,D10,1,275.09,275.09,230.36,359.6,359.6,1.0,0.0,230.36,0.837398669526337,D1,D1,D10,True,False,False
6327524557055,0.0,False,False,Subscription,Unknown,SG,2022-03,1,54.39,2022-03-29 16:00:00+00:00,2022-03-29 16:00:00+00:00,False,2022,3,0,1492,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,21.756,D4,1,54.39,54.39,0.0,0.0,49.49,0.0,54.39,21.756,0.4,D7,D8,D10,False,False,False
6327524688127,0.0,False,False,Subscription,Unknown,SG,2022-03,1,94.89,2022-03-30 16:00:00+00:00,2022-03-30 16:00:00+00:00,False,2022,3,0,1491,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,37.956,D7,1,94.89,94.89,0.0,0.0,89.99,0.0,94.89,37.956,0.4,D4,D7,D10,False,False,False
6327530193151,0.0,True,False,Subscription,Other,SG,2025-08,1,53.91,2025-08-01 16:00:00+00:00,2025-08-01 16:00:00+00:00,False,2025,8,0,271,0.0,0%,web,,,False,False,False,False,True,1,1,False,21.564,D4,1,53.91,53.91,32.809999999999995,53.91,53.91,1.0,0.0,32.809999999999995,0.6086069374884066,D7,D7,D10,False,False,False
6327531176191,0.0,True,False,Subscription,Clear Protein,SG,2024-04,5,549.3199999999999,2025-02-25 16:00:00+00:00,2024-04-17 16:00:00+00:00,True,2024,4,314,428,0.0,0%,web,2024-06-12 16:00:00+00:00,56.0,False,False,False,False,True,1,3,True,219.72799999999998,D10,5,549.3199999999999,109.86399999999999,362.26,549.32,549.32,1.0,0.0,362.26,0.659469890045875,D1,D1,D1,True,True,True
6327547461887,0.0,False,False,Subscription,Unknown,SG,2022-01,1,9.9,2022-01-05 16:00:00+00:00,2022-01-05 16:00:00+00:00,False,2022,1,0,1575,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,3.9600000000000004,D1,1,9.9,9.9,0.0,0.0,9.9,0.0,9.9,3.9600000000000004,0.4,D10,D10,D10,False,False,False
6327551426815,0.0,False,False,Subscription,Unknown,SG,2022-04,1,4.9,2022-04-02 16:00:00+00:00,2022-04-02 16:00:00+00:00,False,2022,4,0,1488,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,1.9600000000000002,D1,1,4.9,4.9,0.0,0.0,0.0,0.0,4.9,1.9600000000000002,0.4,D10,D10,D10,False,False,False
6327552540927,0.0,False,False,Subscription,Unknown,SG,2022-04,2,169.6,2022-04-29 16:00:00+00:00,2022-04-03 16:00:00+00:00,True,2022,4,26,1461,0.0,0%,17346527233,2022-04-29 16:00:00+00:00,26.0,False,False,False,False,True,0,1,False,67.84,D9,2,169.6,84.8,0.0,0.0,159.8,0.0,169.6,67.84,0.4,D2,D4,D3,False,False,False
6327553655039,0.0,False,False,Subscription,Unknown,SG,2022-06,1,52.89,2022-06-25 16:00:00+00:00,2022-06-25 16:00:00+00:00,False,2022,6,0,1404,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,21.156000000000002,D4,1,52.89,52.89,0.0,0.0,47.99,0.0,52.89,21.156000000000002,0.4,D7,D8,D10,False,False,False
6327555457279,199.12,False,True,Subscription,Unknown,SG,2022-08,2,152.03,2024-01-23 16:00:00+00:00,2022-08-24 16:00:00+00:00,True,2022,8,517,827,0.0,0%,17346527233,2024-01-23 16:00:00+00:00,517.0,False,False,False,False,True,1,2,False,60.812000000000005,D8,2,152.03,76.015,84.1,114.55,147.13,0.7785631754230953,37.480000000000004,99.092,0.651792409392883,D3,D3,D3,False,False,False
6327556669695,0.0,False,False,Subscription,Unknown,SG,2022-06,1,22.05,2022-06-07 16:00:00+00:00,2022-06-07 16:00:00+00:00,False,2022,6,0,1422,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,8.82,D2,1,22.05,22.05,0.0,0.0,22.05,0.0,22.05,8.82,0.4,D9,D9,D10,False,False,False
6327556735231,0.0,False,False,Subscription,Unknown,SG,2022-06,1,22.05,2022-06-06 16:00:00+00:00,2022-06-06 16:00:00+00:00,False,2022,6,0,1423,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,8.82,D2,1,22.05,22.05,0.0,0.0,22.05,0.0,22.05,8.82,0.4,D9,D9,D10,False,False,False
6327557423359,0.0,False,False,Direct / Organic,Clear Protein,SG,2025-03,1,73.9,2025-03-25 16:00:00+00:00,2025-03-25 16:00:00+00:00,False,2025,3,0,400,0.0,0%,web,,,False,False,False,False,True,1,1,False,29.560000000000002,D6,1,73.9,73.9,50.61,69.0,69.0,1.0,4.900000000000006,52.57,0.7113667117726657,D6,D5,D10,False,False,False
6327561027839,0.0,True,False,Subscription,Unknown,SG,2022-05,3,230.58,2023-09-20 16:00:00+00:00,2022-04-30 16:00:00+00:00,True,2022,4,508,952,0.0,0%,17346527233,2022-08-29 16:00:00+00:00,121.0,False,False,False,False,True,1,2,True,92.23200000000001,D9,3,230.58,76.86,14.98,21.17,220.78,0.09588730863302836,209.41000000000003,98.74400000000001,0.42824182496313645,D2,D3,D2,False,False,False
6327562043647,41.86,False,True,Subscription,Unknown,SG,2022-01,1,9.9,2022-01-11 16:00:00+00:00,2022-01-11 16:00:00+00:00,False,2022,1,0,1569,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,3.9600000000000004,D1,1,9.9,9.9,0.0,0.0,9.9,0.0,9.9,3.9600000000000004,0.4,D10,D10,D10,False,False,False
6327566205183,0.0,False,False,Subscription,Unknown,SG,2022-06,1,77.79,2022-06-06 16:00:00+00:00,2022-06-06 16:00:00+00:00,False,2022,6,0,1423,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,31.116000000000003,D6,1,77.79,77.79,0.0,0.0,72.89,0.0,77.79,31.116000000000003,0.4,D5,D7,D10,False,False,False
6327607001343,0.0,False,False,Subscription,Unknown,SG,2022-08,2,49.0,2022-08-08 16:00:00+00:00,2022-08-08 16:00:00+00:00,True,2022,8,0,1360,0.0,0%,17346527233,2022-08-08 16:00:00+00:00,0.0,False,False,False,False,True,0,1,False,19.6,D4,2,49.0,24.5,0.0,0.0,39.2,0.0,49.0,19.6,0.4,D8,D8,D3,False,False,False
6327607623935,2.0,True,True,Subscription,Collagen Glow,SG,2024-08,12,1102.89,2026-02-18 16:00:00+00:00,2024-08-04 16:00:00+00:00,True,2024,8,563,70,0.021503064186646596,1-5%,web,2024-09-15 16:00:00+00:00,42.0,False,False,False,False,True,2,6,True,441.15600000000006,D10,12,1102.89,91.90750000000001,724.77,1090.19,1090.19,1.0,12.700000000000045,729.85,0.6617613723943457,D1,D1,D1,True,True,True
6327607853311,0.0,False,False,Subscription,Unknown,SG,2022-08,1,28.9,2022-08-10 16:00:00+00:00,2022-08-10 16:00:00+00:00,False,2022,8,0,1358,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,11.56,D2,1,28.9,28.9,0.0,0.0,24.0,0.0,28.9,11.56,0.4,D9,D9,D10,False,False,False
6327607918847,71.86,False,True,Subscription,Unknown,SG,2022-03,3,740.0,2024-04-02 16:00:00+00:00,2022-03-19 16:00:00+00:00,True,2022,3,745,757,0.0,0%,17346527233,2023-06-05 16:00:00+00:00,443.0,False,False,False,False,True,1,3,True,296.0,D10,3,740.0,246.66666666666666,190.16000000000003,251.06,747.06,0.33606403769442883,488.94,385.73600000000005,0.5212648648648649,D1,D1,D2,True,False,False
6327612276991,0.0,False,False,Subscription,Unknown,SG,2022-03,1,97.98,2022-03-10 16:00:00+00:00,2022-03-10 16:00:00+00:00,False,2022,3,0,1511,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,39.19200000000001,D7,1,97.98,97.98,0.0,0.0,93.08,0.0,97.98,39.19200000000001,0.4000000000000001,D4,D7,D10,False,False,False
6327614406911,0.0,False,False,Subscription,Unknown,SG,2022-06,1,30.87,2022-06-02 16:00:00+00:00,2022-06-02 16:00:00+00:00,False,2022,6,0,1427,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,12.348,D2,1,30.87,30.87,0.0,0.0,25.970000000000002,0.0,30.87,12.348,0.4,D9,D9,D10,False,False,False
6327614800127,0.0,False,False,Subscription,Unknown,SG,2022-06,1,224.62,2022-06-14 16:00:00+00:00,2022-06-14 16:00:00+00:00,False,2022,6,0,1415,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,89.84800000000001,D9,1,224.62,224.62,0.0,0.0,224.62,0.0,224.62,89.84800000000001,0.4000000000000001,D2,D3,D10,False,False,False
6327616831743,0.0,False,False,Subscription,Unknown,SG,2022-05,1,282.6,2022-05-28 16:00:00+00:00,2022-05-28 16:00:00+00:00,False,2022,5,0,1432,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,113.04000000000002,D10,1,282.6,282.6,0.0,0.0,282.59999999999997,0.0,282.6,113.04000000000002,0.4,D1,D2,D10,False,False,False
6327622566143,0.0,False,False,Subscription,Unknown,SG,2022-04,1,332.74,2022-04-25 16:00:00+00:00,2022-04-25 16:00:00+00:00,False,2022,4,0,1465,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,133.096,D10,1,332.74,332.74,0.0,0.0,332.74,0.0,332.74,133.096,0.4,D1,D2,D10,False,False,False
6327623418111,0.0,False,False,Subscription,Unknown,SG,2022-08,1,28.9,2022-08-18 16:00:00+00:00,2022-08-18 16:00:00+00:00,False,2022,8,0,1350,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,11.56,D2,1,28.9,28.9,0.0,0.0,24.0,0.0,28.9,11.56,0.4,D9,D9,D10,False,False,False
6327623549183,0.0,False,False,Subscription,Unknown,SG,2022-02,2,19.8,2022-02-19 16:00:00+00:00,2022-02-19 16:00:00+00:00,True,2022,2,0,1530,0.0,0%,17346527233,2022-02-19 16:00:00+00:00,0.0,False,False,False,False,True,0,1,False,7.920000000000001,D1,2,19.8,9.9,0.0,0.0,19.8,0.0,19.8,7.920000000000001,0.4,D9,D10,D3,False,False,False
6327624859903,0.0,False,False,Subscription,Unknown,SG,2022-08,1,60.9,2022-08-12 16:00:00+00:00,2022-08-12 16:00:00+00:00,False,2022,8,0,1356,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,24.36,D5,1,60.9,60.9,0.0,0.0,56.0,0.0,60.9,24.36,0.4,D7,D8,D10,False,False,False
6327625089279,0.0,False,False,Subscription,Unknown,SG,2022-02,1,69.9,2022-02-06 16:00:00+00:00,2022-02-06 16:00:00+00:00,False,2022,2,0,1543,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,27.960000000000004,D5,1,69.9,69.9,0.0,0.0,65.0,0.0,69.9,27.960000000000004,0.4,D6,D8,D10,False,False,False
6327627022591,3.99,False,True,Direct / Organic,Collagen Glow,SG,2025-10,1,40.91,2025-09-30 16:00:00+00:00,2025-09-30 16:00:00+00:00,False,2025,9,0,211,0.08886414253897551,6-10%,web,,,False,False,False,False,True,1,1,False,16.364,D3,1,40.91,40.91,28.04,39.9,39.9,1.0,1.009999999999998,28.444,0.6952823270593987,D8,D8,D10,False,False,False
6327627383039,0.0,True,False,Subscription,Other,SG,2024-12,3,223.83999999999997,2025-06-16 16:00:00+00:00,2024-12-04 16:00:00+00:00,True,2024,12,194,317,0.0,0%,web,2025-03-13 16:00:00+00:00,99.0,False,False,False,False,True,2,5,True,89.536,D9,3,223.83999999999997,74.61333333333333,140.57,223.83999999999997,223.83999999999997,1.0,0.0,140.57,0.627993209435311,D2,D2,D2,False,False,False
6327628464383,7.49,False,True,Subscription,Other,SG,2024-01,1,142.21,2023-12-31 16:00:00+00:00,2023-12-31 16:00:00+00:00,False,2023,12,0,850,0.05003340013360053,6-10%,web,,,False,False,False,False,True,1,2,False,56.88400000000001,D8,1,142.21,142.21,28.799999999999997,49.9,149.7,0.33333333333333337,92.31,65.72399999999999,0.4621615920118134,D3,D4,D10,False,False,False
6327629250815,23.96,False,True,Subscription,Other,SG,2023-01,1,100.74,2023-01-08 16:00:00+00:00,2023-01-08 16:00:00+00:00,False,2023,1,0,1207,0.19214113873295913,11-20%,4659545,,,False,False,False,False,True,2,2,False,40.296,D7,1,100.74,100.74,81.4,119.80000000000001,119.80000000000001,1.0,0.0,81.4,0.8080206472106414,D4,D3,D10,False,False,False
6327629381887,0.0,False,False,Subscription,Unknown,SG,2022-08,1,28.0,2022-08-25 16:00:00+00:00,2022-08-25 16:00:00+00:00,False,2022,8,0,1343,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,11.200000000000001,D2,1,28.0,28.0,0.0,0.0,28.0,0.0,28.0,11.200000000000001,0.4,D9,D9,D10,False,False,False
6327633477887,10.0,False,True,Subscription,Other,SG,2023-05,1,24.8,2023-05-29 16:00:00+00:00,2023-05-29 16:00:00+00:00,False,2023,5,0,1066,0.2873563218390805,21-30%,web,,,False,False,False,False,True,1,1,False,9.920000000000002,D2,1,24.8,24.8,23.81,29.9,29.9,1.0,0.0,23.81,0.9600806451612902,D9,D8,D10,False,False,False
6327633510655,6.49,False,True,Subscription,Unknown,SG,2023-02,2,194.11,2025-09-09 16:00:00+00:00,2023-02-23 16:00:00+00:00,True,2023,2,929,232,0.049999999999999996,1-5%,web,2025-09-09 16:00:00+00:00,929.0,False,False,False,False,True,3,4,False,77.644,D9,2,194.11,97.055,101.97,135.7,195.60000000000002,0.6937627811860939,58.410000000000025,125.334,0.6456854360929369,D2,D2,D3,False,False,False
6327633543423,25.99,False,True,Subscription,Other,SG,2024-01,1,98.71,2024-01-23 16:00:00+00:00,2024-01-23 16:00:00+00:00,False,2024,1,0,827,0.20842020850040097,21-30%,shopify_draft_order,,,False,False,False,False,True,1,2,False,39.484,D7,1,98.71,98.71,51.60999999999999,93.81,93.81,1.0,4.8999999999999915,53.569999999999986,0.5427008408469253,D4,D5,D10,False,False,False
6327635149055,0.0,False,False,Subscription,Unknown,SG,2022-02,1,9.9,2022-02-17 16:00:00+00:00,2022-02-17 16:00:00+00:00,False,2022,2,0,1532,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,3.9600000000000004,D1,1,9.9,9.9,0.0,0.0,9.9,0.0,9.9,3.9600000000000004,0.4,D10,D10,D10,False,False,False
6327635181823,0.0,False,False,Subscription,Unknown,SG,2022-01,1,161.8,2022-01-14 16:00:00+00:00,2022-01-14 16:00:00+00:00,False,2022,1,0,1566,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,64.72000000000001,D9,1,161.8,161.8,0.0,0.0,161.8,0.0,161.8,64.72000000000001,0.4000000000000001,D2,D4,D10,False,False,False
6327638130943,0.0,False,False,Subscription,Unknown,SG,2022-01,1,9.9,2022-01-17 16:00:00+00:00,2022-01-17 16:00:00+00:00,False,2022,1,0,1563,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,3.9600000000000004,D1,1,9.9,9.9,0.0,0.0,9.9,0.0,9.9,3.9600000000000004,0.4,D10,D10,D10,False,False,False
6327638491391,0.0,False,False,Subscription,Unknown,SG,2022-06,1,45.4,2022-06-06 16:00:00+00:00,2022-06-06 16:00:00+00:00,False,2022,6,0,1423,0.0,0%,17346527233,,,False,False,False,False,True,0,1,False,18.16,D3,1,45.4,45.4,0.0,0.0,40.5,0.0,45.4,18.16,0.4,D8,D9,D10,False,False,False
